date,open,high,low,close,volume,average,barCount
2024-12-03 13:15:00,515.93,515.95,515.71,515.83,2097,515.826,15
2024-12-03 13:20:00,515.82,516.03,515.81,515.99,6397,515.932,40
2024-12-03 13:25:00,516.02,516.09,515.75,515.75,2810,515.938,18
2024-12-03 13:30:00,515.62,515.85,515.58,515.85,4100,515.742,39
2024-12-03 13:35:00,515.84,515.9,515.61,515.61,3200,515.766,26
2024-12-03 13:40:00,515.64,515.68,515.46,515.46,6188,515.565,37
2024-12-03 13:45:00,515.46,515.59,515.33,515.57,6852,515.426,47
2024-12-03 13:50:00,515.58,515.86,515.58,515.86,10961,515.707,51
2024-12-03 13:55:00,515.92,515.94,515.74,515.81,3571,515.815,27
2024-12-03 14:00:00,515.75,515.76,515.59,515.64,4262,515.664,32
2024-12-03 14:05:00,515.68,515.82,515.59,515.82,4298,515.663,34
2024-12-03 14:10:00,515.78,515.84,515.69,515.71,3275,515.769,27
2024-12-03 14:15:00,515.71,515.81,515.61,515.81,4409,515.703,31
2024-12-03 14:20:00,515.8,515.88,515.6,515.69,7050,515.768,44
2024-12-03 14:25:00,515.81,515.83,515.64,515.81,5372,515.752,39
2024-12-03 14:30:00,515.81,516.04,515.81,516.03,1350,515.962,13
2024-12-03 14:35:00,515.99,516.02,515.86,516.0,3022,515.945,19
2024-12-03 14:40:00,516.04,516.18,515.97,515.99,4580,516.111,35
2024-12-03 14:45:00,515.99,516.2,515.92,516.17,9943,516.069,78
2024-12-03 14:50:00,516.18,516.38,516.12,516.34,3722,516.266,32
2024-12-03 14:55:00,516.4,516.45,516.28,516.31,8039,516.368,47
2024-12-03 15:00:00,516.31,516.42,516.26,516.28,5111,516.33,39
2024-12-03 15:05:00,516.29,516.4,516.18,516.36,2932,516.292,19
2024-12-03 15:10:00,516.37,516.4,516.24,516.31,10710,516.318,66
2024-12-03 15:15:00,516.24,516.36,516.16,516.26,5899,516.24,31
2024-12-03 15:20:00,516.31,516.51,516.31,516.51,4544,516.381,30
2024-12-03 15:25:00,516.51,516.51,516.28,516.38,8666,516.347,54
2024-12-03 15:30:00,516.29,516.38,516.16,516.21,7310,516.254,45
2024-12-03 15:35:00,516.26,516.31,516.06,516.1,11075,516.142,71
2024-12-03 15:40:00,516.13,516.2,515.93,516.14,8057,516.075,57
2024-12-03 15:45:00,516.13,516.34,516.07,516.31,9155,516.21,65
2024-12-03 15:50:00,516.36,516.68,516.36,516.67,19475,516.497,122
2024-12-03 15:55:00,516.7,517.14,516.61,516.91,83738,516.932,406
2024-12-04 09:30:00,520.31,520.75,519.88,520.12,135373,520.319,836
2024-12-04 09:35:00,520.12,520.62,519.6,519.67,53494,520.142,338
2024-12-04 09:40:00,519.64,520.37,519.64,520.29,28095,519.989,179
2024-12-04 09:45:00,520.2,520.58,520.06,520.55,53717,520.303,244
2024-12-04 09:50:00,520.57,520.74,520.41,520.72,12822,520.583,91
2024-12-04 09:55:00,520.72,520.91,520.18,520.3,20490,520.478,123
2024-12-04 10:00:00,520.29,520.46,519.69,520.42,39191,520.033,299
2024-12-04 10:05:00,520.41,521.03,520.38,520.79,30633,520.744,208
2024-12-04 10:10:00,520.84,521.43,520.84,521.0,37396,521.167,211
2024-12-04 10:15:00,520.92,521.04,520.31,520.99,48731,520.701,291
2024-12-04 10:20:00,521.11,521.26,520.93,521.01,24470,521.128,201
2024-12-04 10:25:00,521.06,521.39,521.0,521.31,15087,521.215,107
2024-12-04 10:30:00,521.3,521.75,521.08,521.75,41807,521.556,217
2024-12-04 10:35:00,521.78,522.1,521.62,521.83,47456,521.877,294
2024-12-04 10:40:00,521.78,522.03,521.72,521.79,8036,521.851,58
2024-12-04 10:45:00,521.86,522.01,521.44,521.71,56381,521.77,309
2024-12-04 10:50:00,521.71,521.71,521.43,521.56,55295,521.576,302
2024-12-04 10:55:00,521.58,521.97,521.5,521.87,62712,521.745,404
2024-12-04 11:00:00,521.89,522.23,521.89,521.94,55907,522.017,338
2024-12-04 11:05:00,521.96,522.25,521.9,521.9,48507,522.075,303
2024-12-04 11:10:00,521.91,521.95,521.75,521.85,22081,521.846,153
2024-12-04 11:15:00,521.87,521.87,521.6,521.62,24538,521.689,162
2024-12-04 11:20:00,521.62,521.73,521.46,521.46,26625,521.623,180
2024-12-04 11:25:00,521.5,521.62,521.4,521.57,17083,521.495,97
2024-12-04 11:30:00,521.57,521.57,521.2,521.42,29486,521.345,145
2024-12-04 11:35:00,521.33,521.54,521.17,521.35,14610,521.299,112
2024-12-04 11:40:00,521.3,521.34,521.16,521.19,12060,521.224,75
2024-12-04 11:45:00,521.19,521.5,521.07,521.5,14194,521.242,93
2024-12-04 11:50:00,521.48,521.48,521.3,521.45,5577,521.401,50
2024-12-04 11:55:00,521.47,521.74,521.46,521.69,11895,521.646,103
2024-12-04 12:00:00,521.65,521.8,521.62,521.76,8623,521.721,83
2024-12-04 12:05:00,521.71,521.77,521.63,521.7,5400,521.714,46
2024-12-04 12:10:00,521.62,521.78,521.62,521.75,12618,521.699,89
2024-12-04 12:15:00,521.75,521.84,521.71,521.83,4005,521.761,32
2024-12-04 12:20:00,521.8,521.95,521.36,521.93,79202,521.716,464
2024-12-04 12:25:00,521.92,522.12,521.86,521.86,16447,521.956,108
2024-12-04 12:30:00,521.85,521.85,521.45,521.48,16486,521.603,108
2024-12-04 12:35:00,521.49,521.56,521.39,521.49,14496,521.482,87
2024-12-04 12:40:00,521.46,521.61,521.25,521.57,8700,521.42,64
2024-12-04 12:45:00,521.58,521.7,521.51,521.7,3835,521.579,31
2024-12-04 12:50:00,521.7,521.92,521.7,521.92,5953,521.84,42
2024-12-04 12:55:00,521.93,522.01,521.84,521.87,8871,521.927,70
2024-12-04 13:00:00,521.85,522.01,521.73,521.96,12093,521.877,66
2024-12-04 13:05:00,521.95,522.0,521.91,521.92,4209,521.957,36
2024-12-04 13:10:00,521.95,522.02,521.84,521.88,9266,521.93,70
2024-12-04 13:15:00,521.86,521.96,521.77,521.8,5079,521.841,43
2024-12-04 13:20:00,521.79,521.89,521.74,521.75,4617,521.803,38
2024-12-04 13:25:00,521.78,521.78,521.48,521.51,20865,521.581,176
2024-12-04 13:30:00,521.49,521.49,521.09,521.22,17184,521.32,125
2024-12-04 13:35:00,521.22,521.36,520.88,521.28,14427,521.089,89
2024-12-04 13:40:00,521.27,521.44,521.14,521.39,6972,521.321,50
2024-12-04 13:45:00,521.4,521.58,521.4,521.55,7608,521.511,48
2024-12-04 13:50:00,521.56,521.97,521.53,521.94,11290,521.755,73
2024-12-04 13:55:00,521.94,522.13,521.6,521.66,18050,521.826,153
2024-12-04 14:00:00,521.64,522.03,521.45,522.01,18877,521.771,159
2024-12-04 14:05:00,522.02,522.06,521.9,521.98,7445,521.982,67
2024-12-04 14:10:00,521.97,522.12,521.91,521.96,9234,522.033,80
2024-12-04 14:15:00,521.98,522.34,521.98,522.25,11487,522.173,88
2024-12-04 14:20:00,522.28,522.52,522.19,522.45,32643,522.352,242
2024-12-04 14:25:00,522.47,522.51,522.3,522.48,16794,522.416,127
2024-12-04 14:30:00,522.47,522.57,522.36,522.56,12734,522.514,96
2024-12-04 14:35:00,522.57,522.7,522.5,522.61,8035,522.595,72
2024-12-04 14:40:00,522.63,522.72,522.41,522.62,27910,522.522,237
2024-12-04 14:45:00,522.62,522.62,522.5,522.6,10389,522.574,77
2024-12-04 14:50:00,522.62,522.74,522.44,522.55,25229,522.555,213
2024-12-04 14:55:00,522.58,522.66,522.58,522.61,5421,522.621,41
2024-12-04 15:00:00,522.6,522.64,522.5,522.64,4400,522.549,43
2024-12-04 15:05:00,522.59,522.78,522.53,522.76,13333,522.678,86
2024-12-04 15:10:00,522.76,522.84,522.71,522.79,10371,522.773,77
2024-12-04 15:15:00,522.77,522.88,522.77,522.86,7874,522.844,60
2024-12-04 15:20:00,522.86,522.9,522.79,522.81,14344,522.846,120
2024-12-04 15:25:00,522.83,522.87,522.79,522.82,12623,522.83,85
2024-12-04 15:30:00,522.78,522.93,522.73,522.93,16617,522.821,130
2024-12-04 15:35:00,522.87,523.12,522.86,523.09,21741,522.949,165
2024-12-04 15:40:00,523.1,523.22,523.07,523.22,19494,523.146,141
2024-12-04 15:45:00,523.23,523.28,523.04,523.26,73156,523.182,523
2024-12-04 15:50:00,523.28,523.52,523.09,523.28,119104,523.291,776
2024-12-04 15:55:00,523.3,523.45,523.15,523.26,197584,523.275,1110
2024-12-05 09:30:00,523.31,523.64,522.91,523.38,82354,523.225,397
2024-12-05 09:35:00,523.46,523.65,522.96,523.05,87532,523.242,545
2024-12-05 09:40:00,523.06,523.28,522.9,523.22,74766,523.081,543
2024-12-05 09:45:00,523.19,523.44,522.81,522.81,36924,523.23,307
2024-12-05 09:50:00,522.83,522.86,522.58,522.71,15026,522.724,95
2024-12-05 09:55:00,522.75,522.75,522.37,522.62,16711,522.469,107
2024-12-05 10:00:00,522.68,523.1,522.64,522.88,16234,522.912,114
2024-12-05 10:05:00,522.9,523.2,522.55,523.14,8744,522.815,54
2024-12-05 10:10:00,523.16,523.22,522.83,522.93,11927,522.982,77
2024-12-05 10:15:00,522.95,523.3,522.88,523.08,6299,523.13,53
2024-12-05 10:20:00,523.06,523.08,522.5,522.5,24860,522.751,80
2024-12-05 10:25:00,522.55,522.92,522.55,522.87,5200,522.763,40
2024-12-05 10:30:00,522.93,523.02,522.8,522.93,5831,522.929,36
2024-12-05 10:35:00,522.9,523.15,522.75,522.79,36808,523.037,92
2024-12-05 10:40:00,522.8,523.06,522.7,523.06,8879,522.872,55
2024-12-05 10:45:00,523.12,523.16,522.42,522.42,16515,522.811,98
2024-12-05 10:50:00,522.44,522.68,522.14,522.68,16700,522.384,96
2024-12-05 10:55:00,522.69,522.74,522.47,522.47,8619,522.634,44
2024-12-05 11:00:00,522.46,522.65,522.37,522.5,6986,522.506,32
2024-12-05 11:05:00,522.43,522.63,522.43,522.61,5805,522.516,32
2024-12-05 11:10:00,522.49,522.75,522.49,522.58,3092,522.636,22
2024-12-05 11:15:00,522.54,523.14,522.53,523.11,17413,522.956,85
2024-12-05 11:20:00,523.13,523.35,523.11,523.27,7435,523.255,45
2024-12-05 11:25:00,523.26,523.27,523.05,523.08,4036,523.143,27
2024-12-05 11:30:00,523.11,523.31,523.06,523.17,14858,523.214,73
2024-12-05 11:35:00,523.12,523.19,522.89,522.89,16682,523.013,71
2024-12-05 11:40:00,522.89,522.97,522.79,522.94,4590,522.862,35
2024-12-05 11:45:00,522.92,523.09,522.87,522.92,7259,522.982,50
2024-12-05 11:50:00,522.97,523.08,522.92,522.95,8664,523.008,49
2024-12-05 11:55:00,522.92,523.18,522.83,523.18,5815,522.932,42
2024-12-05 12:00:00,523.18,523.23,523.05,523.18,3800,523.119,36
2024-12-05 12:05:00,523.28,523.44,523.15,523.44,7555,523.295,54
2024-12-05 12:10:00,523.4,523.89,523.39,523.89,24067,523.723,94
2024-12-05 12:15:00,523.89,523.96,523.68,523.93,4605,523.808,28
2024-12-05 12:20:00,523.9,523.9,523.77,523.81,5798,523.836,40
2024-12-05 12:25:00,523.76,523.99,523.72,523.8,6394,523.88,47
2024-12-05 12:30:00,523.82,523.83,523.69,523.73,2015,523.755,17
2024-12-05 12:35:00,523.75,523.81,523.68,523.81,3043,523.747,21
2024-12-05 12:40:00,523.8,523.86,523.63,523.67,2616,523.704,21
2024-12-05 12:45:00,523.65,523.83,523.65,523.83,1787,523.773,17
2024-12-05 12:50:00,523.89,524.0,523.88,523.89,4739,523.938,25
2024-12-05 12:55:00,523.8,523.87,523.76,523.87,7137,523.816,49
2024-12-05 13:00:00,523.89,523.89,523.55,523.58,10642,523.623,64
2024-12-05 13:05:00,523.57,523.75,523.45,523.72,8987,523.603,76
2024-12-05 13:10:00,523.73,523.73,523.54,523.54,9228,523.642,69
2024-12-05 13:15:00,523.56,523.63,523.03,523.03,17937,523.261,121
2024-12-05 13:20:00,523.02,523.02,522.0,522.16,29757,522.499,147
2024-12-05 13:25:00,522.06,522.49,522.0,522.32,18119,522.346,128
2024-12-05 13:30:00,522.42,522.87,522.11,522.87,20129,522.504,94
2024-12-05 13:35:00,522.82,522.84,522.6,522.84,10198,522.71,57
2024-12-05 13:40:00,522.77,522.98,522.74,522.8,5334,522.875,43
2024-12-05 13:45:00,522.78,522.82,522.68,522.68,4645,522.756,26
2024-12-05 13:50:00,522.52,522.56,522.26,522.4,7771,522.407,55
2024-12-05 13:55:00,522.34,522.39,522.07,522.25,8171,522.252,61
2024-12-05 14:00:00,522.28,522.37,521.8,521.97,13790,521.997,95
2024-12-05 14:05:00,521.98,522.49,521.78,522.49,17866,522.089,134
2024-12-05 14:10:00,522.47,522.59,522.38,522.53,7086,522.507,47
2024-12-05 14:15:00,522.51,522.6,522.48,522.53,4088,522.55,35
2024-12-05 14:20:00,522.52,522.82,522.52,522.75,3955,522.732,35
2024-12-05 14:25:00,522.67,522.67,522.29,522.29,4896,522.528,34
2024-12-05 14:30:00,522.28,522.46,522.28,522.34,2400,522.375,23
2024-12-05 14:35:00,522.46,522.54,522.32,522.47,2572,522.447,17
2024-12-05 14:40:00,522.43,522.43,522.16,522.28,5843,522.289,40
2024-12-05 14:45:00,522.21,522.32,522.02,522.2,8399,522.179,53
2024-12-05 14:50:00,522.15,522.28,522.09,522.19,9172,522.153,61
2024-12-05 14:55:00,522.2,522.33,522.14,522.28,4093,522.227,22
2024-12-05 15:00:00,522.2,522.36,522.05,522.32,5776,522.189,44
2024-12-05 15:05:00,522.34,522.69,522.34,522.63,18197,522.563,113
2024-12-05 15:10:00,522.61,522.61,522.11,522.28,11591,522.381,83
2024-12-05 15:15:00,522.28,522.35,522.07,522.12,8146,522.222,58
2024-12-05 15:20:00,522.1,522.24,522.01,522.04,5488,522.092,39
2024-12-05 15:25:00,522.02,522.03,521.69,521.75,14300,521.865,86
2024-12-05 15:30:00,521.76,521.96,521.57,521.94,30998,521.684,167
2024-12-05 15:35:00,521.94,522.14,521.88,521.97,9778,522.026,73
