date,open,high,low,close,volume,average,barCount
2024-08-02 09:30:00,450.91,453.57,444.52,449.58,4272450,447.825,27141
2024-08-02 12:00:00,449.57,450.49,445.99,448.73,2392660,448.11,16697
2024-08-05 09:30:00,424.68,439.88,423.47,438.07,6000345,433.737,45078
2024-08-05 12:00:00,437.84,442.29,432.73,435.72,4838409,436.078,35116
2024-08-06 09:30:00,437.28,443.84,434.57,443.68,3690094,439.833,26343
2024-08-06 12:00:00,443.7,447.06,439.43,439.56,3859650,443.513,28920
2024-08-07 09:30:00,446.49,449.0,443.8,445.22,2437783,447.192,16143
2024-08-07 12:00:00,445.23,445.3,434.41,434.84,4065990,439.09,28839
2024-08-08 09:30:00,441.06,446.09,437.15,445.32,2819615,442.373,18612
2024-08-08 12:00:00,445.32,448.99,444.22,448.19,3074453,447.085,20961
2024-08-09 09:30:00,446.74,449.81,445.61,447.4,1924203,447.731,12558
2024-08-09 12:00:00,447.45,452.06,446.86,450.53,1898729,450.045,13584
2024-08-12 09:30:00,451.34,454.37,448.56,453.3,1884691,451.402,12773
2024-08-12 12:00:00,453.3,453.56,449.95,451.49,1330902,451.3,9531
2024-08-13 09:30:00,455.82,460.05,455.68,459.61,1356280,457.779,9001
2024-08-13 12:00:00,459.63,462.85,459.31,462.59,2047353,461.649,12744
2024-08-14 09:30:00,463.51,465.08,458.42,464.97,2286579,461.779,14883
2024-08-14 12:00:00,464.79,464.88,460.66,462.81,1494765,462.473,9360
2024-08-15 09:30:00,468.77,473.44,468.4,472.98,2030338,470.728,14261
2024-08-15 12:00:00,472.95,474.82,472.63,474.5,1595437,473.948,10018
2024-08-16 09:30:00,472.66,474.8,471.66,474.42,1293552,473.301,9156
2024-08-16 12:00:00,474.36,476.41,474.1,475.02,1097044,475.195,7865
2024-08-19 09:30:00,475.14,476.94,473.39,475.95,923942,475.178,6490
2024-08-19 12:00:00,475.96,481.31,475.56,481.26,1050143,479.177,6743
2024-08-20 09:30:00,480.35,482.93,478.56,481.19,1463299,480.789,8072
2024-08-20 12:00:00,481.23,481.52,478.68,480.21,1170756,480.527,6926
2024-08-21 09:30:00,481.05,484.36,480.07,480.6,1403601,481.741,9133
2024-08-21 12:00:00,480.44,483.66,479.33,482.6,1234688,481.968,8560
2024-08-22 09:30:00,484.87,485.5,476.8,477.96,1388172,481.438,9283
2024-08-22 12:00:00,477.95,480.82,473.82,474.83,2364655,476.517,14642
2024-08-23 09:30:00,479.25,482.74,475.99,478.29,2558147,479.527,14823
2024-08-23 12:00:00,478.39,480.53,475.29,480.03,1614955,478.597,10105
2024-08-26 09:30:00,479.54,480.38,473.24,474.47,1483143,476.316,8106
2024-08-26 12:00:00,474.32,476.54,473.43,475.33,1015135,474.995,6231
2024-08-27 09:30:00,473.69,477.83,471.77,475.8,1942563,475.451,12978
2024-08-27 12:00:00,475.81,477.78,475.22,476.82,983091,476.76,5919
2024-08-28 09:30:00,476.29,477.02,469.36,471.52,1470701,472.89,8394
2024-08-28 12:00:00,471.45,472.76,467.89,471.29,2664406,470.477,16199
2024-08-29 09:30:00,473.28,477.93,472.81,476.54,2149221,475.685,13746
2024-08-29 12:00:00,476.46,477.88,469.38,470.68,2611654,472.861,17172
2024-08-30 09:30:00,475.04,476.72,471.57,472.72,1695071,474.517,11763
2024-08-30 12:00:00,472.67,476.9,470.52,476.39,1688905,474.184,10798
2024-09-03 09:30:00,473.2,473.32,465.12,465.18,2216155,469.032,12763
2024-09-03 12:00:00,465.27,466.55,459.44,461.84,2188154,462.786,12124
2024-09-04 09:30:00,458.67,464.45,457.73,461.86,2350498,460.974,13844
2024-09-04 12:00:00,461.84,463.7,459.4,460.63,1707750,461.425,11707
2024-09-05 09:30:00,459.0,465.36,457.94,458.4,2283905,461.421,14448
2024-09-05 12:00:00,458.36,462.72,458.36,461.13,1988127,460.628,13322
2024-09-06 09:30:00,460.32,461.19,448.57,448.99,3931811,453.583,25554
2024-09-06 12:00:00,448.9,450.98,448.23,448.87,2369314,449.269,15412
2024-09-09 09:30:00,453.06,455.24,449.85,453.33,1583044,452.644,11594
2024-09-09 12:00:00,453.37,455.46,451.56,454.52,1691467,453.774,11324
2024-09-10 09:30:00,456.24,457.81,453.01,453.04,1539576,455.882,11019
2024-09-10 12:00:00,453.04,459.17,452.23,458.64,1600903,456.575,11537
2024-09-11 09:30:00,459.87,459.93,451.3,457.12,2672415,455.305,20963
2024-09-11 12:00:00,457.13,469.36,456.99,468.44,3296221,464.19,22011
2024-09-12 09:30:00,468.64,471.79,466.87,468.76,1879272,469.247,14308
2024-09-12 12:00:00,468.76,474.02,468.66,473.26,2200210,472.621,14569
2024-09-13 09:30:00,472.48,475.72,472.26,475.52,1352459,474.378,9851
2024-09-13 12:00:00,475.51,476.52,474.16,475.35,1785661,475.397,14226
2024-09-16 09:30:00,473.19,473.85,469.93,471.54,1461757,471.729,11440
2024-09-16 12:00:00,471.56,473.51,470.2,473.24,895267,472.333,7159
2024-09-17 09:30:00,476.29,477.59,474.23,475.73,1066420,475.948,7804
2024-09-17 12:00:00,475.76,476.0,470.98,473.51,1901231,473.01,14585
2024-09-18 09:30:00,474.7,474.82,471.31,471.56,695613,473.469,5095
2024-09-18 12:00:00,471.51,478.83,470.83,471.32,3807424,474.625,29742
2024-09-19 09:30:00,482.61,485.17,480.51,483.79,2402052,483.095,16819
2024-09-19 12:00:00,483.81,486.23,482.96,483.39,2358538,484.341,15658
2024-09-20 09:30:00,482.49,483.62,478.31,481.03,1496883,481.2,11170
2024-09-20 12:00:00,481.05,483.69,480.13,482.42,1621523,482.01,12174
2024-09-23 09:30:00,482.95,484.14,481.88,483.58,1640159,483.06,13568
2024-09-23 12:00:00,483.61,483.66,481.6,483.01,794492,482.733,5943
2024-09-24 09:30:00,484.46,486.32,480.18,485.66,1609916,483.245,10901
2024-09-24 12:00:00,485.67,486.3,483.85,485.37,1184687,485.329,8599
2024-09-25 09:30:00,484.74,487.77,484.68,486.26,1043556,486.446,6699
2024-09-25 12:00:00,486.23,486.44,484.56,485.95,1167870,485.667,8112
2024-09-26 09:30:00,493.37,493.68,485.81,489.01,1941003,489.721,14078
2024-09-26 12:00:00,488.97,489.94,485.84,489.46,1470955,488.612,11345
2024-09-27 09:30:00,490.52,490.62,486.99,487.07,1006224,488.78,7832
2024-09-27 12:00:00,487.06,488.43,485.57,486.78,1392187,487.114,9907
2024-09-30 09:30:00,485.78,487.77,484.6,486.46,754792,486.32,5692
2024-09-30 12:00:00,486.47,488.41,482.93,488.05,2585472,486.089,16181
2024-10-01 09:30:00,487.7,487.99,477.4,479.88,2799610,481.414,21224
2024-10-01 12:00:00,479.83,483.57,478.03,481.17,2434194,480.937,17385
2024-10-02 09:30:00,480.38,483.88,477.72,483.11,1551107,481.185,10653
2024-10-02 12:00:00,483.2,483.77,481.03,481.94,1150903,482.463,6865
2024-10-03 09:30:00,479.79,484.53,479.38,482.79,1720271,481.844,11622
2024-10-03 12:00:00,482.79,483.07,479.0,481.63,1579671,480.842,10423
2024-10-04 09:30:00,487.51,487.71,482.39,485.38,2226392,484.814,14918
2024-10-04 12:00:00,485.39,487.86,484.0,487.47,1530002,486.107,9355
2024-10-07 09:30:00,485.42,486.53,484.25,485.72,861105,485.573,5525
2024-10-07 12:00:00,485.73,486.09,480.9,482.05,1574339,482.92,10085
2024-10-08 09:30:00,484.65,488.65,483.86,488.25,1332620,486.544,9693
2024-10-08 12:00:00,488.19,489.98,486.09,489.34,1185319,488.392,7924
2024-10-09 09:30:00,489.0,492.9,487.95,492.85,982634,490.267,6252
2024-10-09 12:00:00,492.85,493.71,490.73,493.19,1018842,492.464,6779
2024-10-10 09:30:00,490.85,493.73,489.57,493.69,1003139,491.466,6697
2024-10-10 12:00:00,493.69,494.45,491.24,492.59,1028741,492.802,6380
2024-10-11 09:30:00,490.73,494.1,490.17,493.78,1011679,492.277,6059
2024-10-11 12:00:00,493.75,494.38,492.3,493.32,668626,493.507,4260
2024-10-14 09:30:00,495.76,498.83,495.27,496.64,1234159,496.865,8029
2024-10-14 12:00:00,496.59,498.58,496.48,497.5,697089,497.595,4489
2024-10-15 09:30:00,497.83,498.46,490.64,491.07,1893548,493.998,11476
2024-10-15 12:00:00,491.11,492.57,488.74,490.78,1807436,490.599,11163
2024-10-16 09:30:00,491.12,491.23,487.58,489.22,1081876,489.508,6628
2024-10-16 12:00:00,489.12,491.69,489.12,490.93,945816,490.705,6682
2024-10-17 09:30:00,496.42,496.49,491.57,494.89,1585603,493.585,9357
2024-10-17 12:00:00,494.87,495.35,491.21,491.37,1128056,492.979,7419
2024-10-18 09:30:00,494.04,495.57,493.33,494.23,872486,494.45,6071
2024-10-18 12:00:00,494.19,495.44,493.55,494.52,955101,494.59,5975
2024-10-21 09:30:00,493.26,496.22,491.32,493.92,1397043,493.733,8803
2024-10-21 12:00:00,493.92,495.53,493.2,495.48,1104655,494.463,6538
2024-10-22 09:30:00,492.72,495.49,491.97,494.41,1174529,494.066,7264
2024-10-22 12:00:00,494.4,497.44,493.27,495.98,1481247,495.84,9523
2024-10-23 09:30:00,493.58,494.25,490.44,491.73,1571782,492.394,10002
2024-10-23 12:00:00,491.72,491.72,485.05,488.34,2389319,487.669,14241
2024-10-24 09:30:00,492.11,492.22,489.53,491.05,870279,491.221,6315
2024-10-24 12:00:00,491.08,492.99,489.45,492.33,782039,491.964,5380
2024-10-25 09:30:00,495.14,500.28,495.13,498.3,2012187,498.497,15933
2024-10-25 12:00:00,498.26,499.28,494.43,495.28,1329469,496.331,8839
2024-10-28 09:30:00,498.46,498.52,495.94,496.29,713255,497.099,5110
2024-10-28 12:00:00,496.19,497.11,495.1,495.43,1066460,495.993,6275
2024-10-29 09:30:00,495.7,498.42,493.87,498.38,854959,496.553,6120
2024-10-29 12:00:00,498.4,501.35,497.54,500.18,1415481,499.976,9442
2024-10-30 09:30:00,499.39,500.34,496.6,499.7,1101076,498.807,7182
2024-10-30 12:00:00,499.55,499.92,495.9,496.38,1466726,497.519,9965
2024-10-31 09:30:00,492.37,492.39,484.18,485.27,1735241,487.51,11987
2024-10-31 12:00:00,485.25,486.77,483.75,483.91,2045658,485.057,14537
2024-11-01 09:30:00,485.5,490.75,485.2,489.22,1446336,488.344,10662
2024-11-01 12:00:00,489.18,489.94,486.83,487.39,1245852,488.112,8830
2024-11-04 09:30:00,486.82,488.95,484.3,488.39,594884,486.864,4125
2024-11-04 11:00:00,488.41,489.38,484.69,487.21,956499,486.833,6262
2024-11-04 15:00:00,487.16,487.29,485.65,485.99,489448,486.165,2978
2024-11-05 09:30:00,487.61,491.61,487.52,490.15,635506,489.957,4414
2024-11-05 11:00:00,490.1,492.88,489.56,491.1,629417,491.727,4319
2024-11-05 15:00:00,490.96,492.37,490.76,492.25,345942,491.869,2432
2024-11-06 09:30:00,500.56,503.78,499.6,501.42,1642123,501.617,11855
2024-11-06 11:00:00,501.42,505.52,500.76,505.4,1039762,503.755,7902
2024-11-06 15:00:00,505.4,506.4,505.17,505.63,840166,505.676,5149
2024-11-07 09:30:00,508.41,512.23,508.34,512.07,834261,510.391,5530
2024-11-07 11:00:00,512.11,513.84,511.24,513.84,945882,512.499,5974
2024-11-07 15:00:00,513.85,514.32,513.17,513.6,535508,513.683,3564
2024-11-08 09:30:00,513.03,514.14,512.41,513.29,556039,513.371,3460
2024-11-08 11:00:00,513.26,514.91,512.67,514.2,621414,513.997,4157
2024-11-08 15:00:00,514.19,514.26,513.58,514.16,327579,513.938,2168
2024-11-11 09:30:00,515.36,515.58,512.27,513.94,685217,513.881,4710
2024-11-11 11:00:00,513.93,514.14,510.93,512.73,695322,512.674,4342
2024-11-11 15:00:00,512.72,513.93,512.61,513.83,406801,513.373,2822
2024-11-12 09:30:00,513.76,514.64,512.83,512.99,499656,513.762,3438
2024-11-12 11:00:00,512.96,513.58,509.86,512.99,870774,512.155,6904
2024-11-12 15:00:00,513.02,513.41,512.55,512.93,436420,512.977,2756
2024-11-13 09:30:00,512.42,513.03,509.96,511.34,461135,511.707,3148
2024-11-13 11:00:00,511.37,514.98,510.86,512.9,859101,513.284,6667
2024-11-13 15:00:00,512.84,513.76,511.45,512.26,503747,512.441,3074
2024-11-14 09:30:00,511.91,512.79,509.56,510.76,650772,511.32,3902
2024-11-14 11:00:00,510.75,511.95,508.97,510.17,1016911,510.342,7081
2024-11-14 15:00:00,510.11,510.11,507.86,508.65,767203,508.722,4845
2024-11-15 09:30:00,502.9,503.31,497.77,498.18,1567475,500.706,9999
2024-11-15 11:00:00,498.19,498.92,494.49,495.79,2020408,496.458,13667
2024-11-15 15:00:00,495.76,496.93,495.54,496.5,774550,496.322,4983
2024-11-18 09:30:00,498.13,501.43,496.73,501.1,1163462,498.861,7045
2024-11-18 11:00:00,501.12,502.13,499.0,500.18,1356724,500.527,8967
2024-11-18 15:00:00,500.11,500.53,499.51,500.02,635497,500.07,4148
2024-11-19 09:30:00,497.42,500.7,497.1,500.24,825298,498.6,4637
2024-11-19 11:00:00,500.25,503.95,500.22,502.76,868400,502.049,5144
2024-11-19 15:00:00,502.69,503.69,502.48,503.42,456235,503.246,2656
2024-11-20 09:30:00,503.16,503.2,496.56,500.1,1662214,499.706,11134
2024-11-20 11:00:00,500.13,502.09,498.25,499.74,1261606,499.935,7670
2024-11-20 15:00:00,499.65,503.48,499.41,503.19,604929,501.857,3788
2024-11-21 09:30:00,506.26,506.93,497.57,502.21,1939223,501.293,12423
2024-11-21 11:00:00,502.22,506.06,501.77,505.62,1491137,504.325,9168
2024-11-21 15:00:00,505.47,506.34,504.87,504.98,578308,505.538,3506
2024-11-22 09:30:00,504.4,506.36,502.78,505.64,823575,504.736,5179
2024-11-22 11:00:00,505.7,506.53,503.32,505.73,875356,505.286,6081
2024-11-22 15:00:00,505.66,506.27,504.7,505.77,479885,505.422,2913
2024-11-25 09:30:00,509.94,511.44,506.44,507.05,1116033,508.366,7766
2024-11-25 11:00:00,507.04,508.61,504.3,506.21,932704,506.346,6340
2024-11-25 15:00:00,506.23,506.76,505.61,506.57,402985,506.356,2824
2024-11-26 09:30:00,508.15,510.14,507.63,508.36,866721,508.933,5890
2024-11-26 11:00:00,508.45,509.16,507.23,507.86,911776,508.393,6706
2024-11-26 15:00:00,507.85,509.71,507.8,509.28,551942,509.073,3718
2024-11-27 09:30:00,508.16,508.24,503.16,503.58,885181,505.689,6190
2024-11-27 11:00:00,503.58,505.55,501.93,505.08,1224599,503.855,8988
2024-11-27 15:00:00,505.13,505.64,504.23,505.28,498361,505.088,3173
2024-11-29 09:30:00,505.93,509.5,505.31,508.89,798812,507.766,5714
2024-11-29 11:00:00,508.94,510.33,508.89,509.72,691212,509.665,4944
2024-12-02 09:30:00,511.01,514.88,510.62,513.78,813088,513.298,4960
2024-12-02 11:00:00,513.86,516.25,513.74,515.31,951779,515.214,6317
2024-12-02 15:00:00,515.24,515.83,514.92,515.29,497715,515.411,3486
2024-12-03 09:30:00,513.95,515.78,513.4,515.15,504207,514.678,3443
2024-12-03 11:00:00,515.11,516.48,514.75,516.31,445550,515.578,2951
2024-12-03 15:00:00,516.31,517.14,515.93,516.91,176672,516.599,1005
2024-12-04 09:30:00,520.31,522.1,519.6,521.87,771186,520.904,4712
2024-12-04 11:00:00,521.89,522.74,520.88,522.61,785057,521.843,5501
2024-12-04 15:00:00,522.6,523.52,522.5,523.26,510641,523.17,3316
2024-12-05 09:30:00,523.31,523.65,522.14,522.47,479929,523.03,2833
2024-12-05 11:00:00,522.46,524.0,521.78,522.28,411269,522.89,2549
2024-12-05 15:00:00,522.2,522.69,521.46,521.8,322795,521.905,1939
2024-12-06 09:30:00,522.46,526.18,522.39,525.54,439506,524.803,2723
2024-12-06 11:00:00,525.57,526.7,524.45,525.91,572268,525.773,3893
2024-12-06 15:00:00,525.91,526.62,525.71,526.51,549017,526.363,3275
2024-12-09 09:30:00,525.56,526.34,522.83,522.96,433741,524.916,2800
2024-12-09 11:00:00,522.97,523.92,521.23,522.18,527433,522.576,3457
2024-12-09 15:00:00,522.21,522.47,521.34,522.37,331311,521.906,1841
2024-12-10 09:30:00,523.5,525.35,522.74,522.93,431089,524.026,2848
2024-12-10 11:00:00,522.93,523.12,520.31,520.61,1015114,521.809,6589
2024-12-10 15:00:00,520.59,520.6,519.17,520.55,532486,520.073,3584
2024-12-11 09:30:00,525.0,528.52,524.59,527.6,826778,526.915,5330
2024-12-11 11:00:00,527.62,530.35,527.46,530.08,1074341,529.523,6789
2024-12-11 15:00:00,530.09,530.61,529.84,529.93,753536,530.173,4751
2024-12-12 09:30:00,527.68,528.56,526.06,528.36,537480,527.352,3368
2024-12-12 11:00:00,528.37,528.95,527.01,527.52,607883,528.101,3950
2024-12-12 15:00:00,527.45,527.55,526.51,526.51,344482,526.969,2286
2024-12-13 09:30:00,530.41,533.16,527.78,527.81,797658,531.087,5321
2024-12-13 11:00:00,527.84,530.92,527.31,530.56,791608,528.856,5101
2024-12-13 15:00:00,530.59,531.14,529.96,530.5,315557,530.566,1919
2024-12-16 09:30:00,533.11,536.08,533.04,535.28,1005562,534.505,6428
2024-12-16 11:00:00,535.33,538.88,535.33,538.48,1066326,537.435,6969
2024-12-16 15:00:00,538.48,539.15,537.82,538.19,688866,538.365,4408
2024-12-17 09:30:00,536.43,537.09,534.13,535.66,1145789,535.439,8727
2024-12-17 11:00:00,535.61,537.47,534.69,535.02,1245329,536.001,10036
2024-12-17 15:00:00,534.99,536.2,534.37,535.87,460887,535.409,3133
2024-12-18 09:30:00,535.15,536.82,533.48,536.13,405111,535.047,2663
2024-12-18 11:00:00,536.12,536.59,526.34,526.47,1732579,532.012,12422
2024-12-18 15:00:00,526.6,527.06,515.02,516.53,3352428,520.408,23773
2024-12-19 09:30:00,521.11,521.75,516.12,518.32,1748812,518.86,13049
2024-12-19 11:00:00,518.2,520.1,515.38,516.18,1929088,517.413,15260
2024-12-19 15:00:00,516.25,517.81,513.83,514.17,920445,515.324,6105
2024-12-20 09:30:00,510.45,518.77,509.3,517.86,1173962,513.771,8798
2024-12-20 11:00:00,517.88,524.81,517.64,522.02,2174234,522.457,17432
2024-12-20 15:00:00,522.09,522.37,517.67,518.8,1269131,519.707,9917
2024-12-23 09:30:00,519.55,520.83,516.13,518.08,733353,518.876,5613
2024-12-23 11:00:00,518.09,523.21,518.09,521.74,867159,521.51,6289
2024-12-23 15:00:00,521.65,523.19,520.71,522.92,621773,522.411,3798
2024-12-24 09:30:00,524.83,528.23,524.19,528.08,585641,526.689,3724
2024-12-24 11:00:00,528.09,530.04,527.73,530.02,791239,528.952,4649
2024-12-26 09:30:00,528.38,529.71,526.31,529.66,539753,528.344,3404
2024-12-26 11:00:00,529.73,531.24,528.83,530.55,623741,530.05,4527
2024-12-26 15:00:00,530.53,530.87,529.44,529.56,352672,530.23,2105
2024-12-27 09:30:00,526.01,526.45,518.05,520.25,950370,521.467,7164
2024-12-27 11:00:00,520.12,522.86,517.86,522.62,1385816,520.205,11413
2024-12-27 15:00:00,522.57,522.78,520.28,522.54,664431,521.859,4486
2024-12-30 09:30:00,515.5,515.68,511.9,514.6,967537,513.777,7054
2024-12-30 11:00:00,514.69,519.35,514.01,518.4,1290283,517.678,10671
2024-12-30 15:00:00,518.41,518.76,515.49,515.57,732838,516.83,5127
2024-12-31 09:30:00,516.9,517.62,514.0,515.12,529396,515.876,3823
2024-12-31 11:00:00,515.11,515.11,510.3,512.34,1197923,512.13,9538
2024-12-31 15:00:00,512.33,513.45,510.45,511.17,951800,511.646,6849
2025-01-02 09:30:00,514.3,516.6,510.03,512.76,1245524,512.996,8465
2025-01-02 11:00:00,512.75,514.57,505.71,507.62,1768848,509.035,13510
2025-01-02 15:00:00,507.74,510.75,507.68,510.17,606717,509.891,4644
2025-01-03 09:30:00,513.35,516.72,512.53,515.27,1039144,514.896,7606
2025-01-03 11:00:00,515.29,519.62,514.36,519.08,744351,517.755,5372
2025-01-03 15:00:00,519.07,519.07,517.72,518.57,723217,518.6,3640
2025-01-06 09:30:00,523.95,527.78,523.79,527.37,1033576,526.079,7678
2025-01-06 11:00:00,527.31,527.92,522.28,522.35,1160989,525.035,9100
2025-01-06 15:00:00,522.27,524.65,522.06,524.49,796429,523.821,5532
2025-01-07 09:30:00,525.62,525.99,516.17,519.76,1325278,521.019,9067
2025-01-07 11:00:00,519.76,520.32,515.9,516.67,1821562,517.889,11713
2025-01-07 15:00:00,516.72,516.72,513.28,515.09,832515,515.027,5127
2025-01-08 09:30:00,515.1,516.29,512.14,515.12,916182,514.332,6368
2025-01-08 11:00:00,515.11,516.91,510.57,514.73,1362581,514.411,8728
2025-01-08 15:00:00,514.8,515.68,513.89,515.31,499983,514.903,3705
2025-01-10 09:30:00,511.5,511.57,503.92,506.67,1691854,507.78,10468
2025-01-10 11:00:00,506.69,511.09,504.2,508.93,1366839,507.079,9488
2025-01-10 15:00:00,508.95,509.25,506.47,507.21,621553,507.417,4171
2025-01-13 09:30:00,501.2,503.96,499.7,502.06,1166050,501.477,7890
2025-01-13 11:00:00,502.08,505.07,500.06,504.56,1234580,502.877,9666
2025-01-13 15:00:00,504.57,506.01,503.82,505.6,356035,504.957,2811
2025-01-14 09:30:00,508.86,510.14,505.47,505.62,931709,508.116,6737
2025-01-14 11:00:00,505.53,507.27,502.03,503.67,1035945,504.736,7277
2025-01-14 15:00:00,503.61,505.15,501.59,505.1,792577,503.399,5369
2025-01-15 09:30:00,513.03,516.72,511.47,514.65,1335849,514.8,10144
2025-01-15 11:00:00,514.84,517.42,512.96,517.01,1164959,515.193,7775
2025-01-15 15:00:00,517.02,517.84,516.46,516.56,571641,516.982,3802
2025-01-16 09:30:00,518.98,519.02,515.21,517.34,938270,516.811,6088
2025-01-16 11:00:00,517.28,518.49,513.47,516.13,1002569,515.776,7000
2025-01-16 15:00:00,516.08,516.63,512.95,513.1,529614,514.433,3551
2025-01-17 09:30:00,522.85,523.02,518.92,521.6,1171598,520.677,7708
2025-01-17 11:00:00,521.58,523.45,520.8,522.24,1552315,522.372,10561
2025-01-17 15:00:00,522.22,522.65,521.27,521.76,620365,521.847,4141
2025-01-21 09:30:00,524.48,524.68,520.06,522.79,711204,522.534,4839
2025-01-21 11:00:00,522.6,525.97,521.76,524.87,556923,524.389,3291
2025-01-21 15:00:00,524.86,525.62,524.27,524.71,299991,524.836,1974
2025-01-22 09:30:00,529.55,532.55,529.27,531.44,1399036,531.057,8533
2025-01-22 11:00:00,531.46,533.82,531.33,532.57,1132332,532.74,8446
2025-01-22 15:00:00,532.52,532.57,531.14,531.51,359634,531.784,2647
2025-01-23 09:30:00,529.04,530.28,528.46,530.06,453531,529.303,3124
2025-01-23 11:00:00,530.07,531.29,529.22,530.6,509389,530.267,3397
2025-01-23 15:00:00,530.5,532.74,530.35,532.72,394995,531.698,2728
2025-01-24 09:30:00,533.02,533.75,531.41,531.58,420977,532.511,2900
2025-01-24 11:00:00,531.6,532.73,528.15,528.73,569244,530.236,3759
2025-01-24 15:00:00,528.7,529.9,528.45,529.64,330984,529.325,2387
2025-01-27 09:30:00,510.91,517.99,510.53,515.44,2149006,514.957,17040
2025-01-27 11:00:00,515.5,515.77,510.15,511.02,2503671,512.765,19880
2025-01-27 15:00:00,511.02,514.19,510.92,514.01,1151747,513.09,8362
2025-01-28 09:30:00,515.25,519.53,511.78,518.91,1177762,515.757,7901
2025-01-28 11:00:00,519.0,522.99,517.3,522.76,802973,520.37,5433
2025-01-28 15:00:00,522.76,522.95,521.37,521.88,725230,522.191,4808
2025-01-29 09:30:00,522.51,522.59,519.04,520.18,640011,520.815,4510
2025-01-29 11:00:00,520.24,521.92,516.92,520.85,1562137,519.429,12512
2025-01-29 15:00:00,520.89,522.48,519.25,520.9,689185,520.785,5473
2025-01-30 09:30:00,523.71,526.05,519.26,519.26,1030845,522.948,7302
2025-01-30 11:00:00,519.2,523.98,518.21,523.84,831558,521.481,4949
2025-01-30 15:00:00,523.93,524.92,520.75,523.07,692014,522.839,4752
2025-01-31 09:30:00,526.92,531.3,526.74,530.85,854634,529.111,6029
2025-01-31 11:00:00,530.89,531.5,522.36,524.25,2155353,527.094,16172
2025-01-31 15:00:00,524.21,524.21,521.19,522.28,1328811,522.408,9946
2025-02-03 09:30:00,513.47,519.2,511.05,518.44,2325030,514.934,17317
2025-02-03 11:00:00,518.38,520.84,516.54,520.06,1807459,518.386,13612
2025-02-03 15:00:00,520.08,520.51,517.95,518.14,584195,518.976,4300
2025-02-04 09:30:00,518.64,524.79,518.23,523.64,967158,521.761,7152
2025-02-04 11:00:00,523.73,525.1,521.68,523.82,918349,523.559,6524
2025-02-04 15:00:00,523.83,524.95,523.48,524.55,443323,524.284,2732
2025-02-05 09:30:00,521.82,523.25,520.62,522.8,1086257,521.898,9021
2025-02-05 11:00:00,522.74,526.35,522.1,525.57,602564,524.834,4256
2025-02-05 15:00:00,525.58,527.01,525.12,526.83,323720,526.251,2315
2025-02-06 09:30:00,527.36,529.01,526.4,527.18,694324,527.445,5418
